% Model,HUR_model_weather_Helsinki_.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:27"
% Table,Table 8 - Point Evaluation 3 (T)
% Time (h),"Temperature (degC), Point: 3","Temperature (degC), Point: 9","Temperature (degC), Point: 13","Temperature (degC), Point: 17","Temperature (degC), Point: 23","Temperature (degC), Point: 25","Temperature (degC), Point: 27","Temperature (degC), Point: 39","Temperature (degC), Point: 41","Temperature (degC), Point: 47","Temperature (degC), Point: 51","Temperature (degC), Point: 53","Temperature (degC), Point: 57"
2134,26.62649339551791,25.265461247094436,27.8298378835986,27.65925552051175,25.644502700355304,25.47937823260736,25.201748093748222,28.96756609282056,32.89235738592305,29.025723353466674,26.05963039747496,26.162767554755817,26.941713730221238
2135,26.629073845397045,25.268364989209942,27.832331560493117,27.661690034726007,25.647445395249747,25.48005356623338,25.204552521767653,28.96911315874405,32.888769563566086,29.027899623269775,26.062458935679047,26.16560824952603,26.944439610432028
2136,26.631654295276178,25.27126873132545,27.83482523738769,27.664124548940265,25.650388090144133,25.480728899859344,25.207356949787084,28.970660224667483,32.885181741209124,29.03007589307282,26.06528747388313,26.1684489442963,26.947165490642817
2137,26.634234745155368,25.2741724734409,27.83731891428215,27.666559063154523,25.653330785038577,25.481404233485364,25.210161377806457,28.972207290590973,32.88159391885216,29.032252162875864,26.068116012087216,26.171289639066515,26.949891370853607
2138,26.636815195034444,25.277076215556406,27.839812591176724,27.66899357736878,25.656273479932963,25.482079567111327,25.21296580582589,28.97375435651452,32.8780060964952,29.034428432678908,26.070944550291244,26.174130333836786,26.952617251064396
2139,26.639395644913634,25.279979957671912,27.84230626807124,27.67142809158304,25.659216174827407,25.482754900737405,25.21577023384532,28.97530142243795,32.874418274138236,29.036604702481952,26.073773088495386,26.176971028607,26.955343131275185
2140,26.641976094792824,25.282883699787362,27.844799944965757,27.673862605797297,25.662158869721793,25.483430234363368,25.21857466186475,28.97684848836144,32.87083045178127,29.038780972285053,26.07660162669947,26.179811723377213,26.95806901148603
2141,26.6445565446719,25.28578744190287,27.84729362186033,27.676297120011554,25.66510156461618,25.48410556798933,25.221379089884124,28.97839555428493,32.86724262942431,29.040957242088098,26.079430164903556,26.182652418147484,26.96079489169682
2142,26.64713699455109,25.288691184018376,27.84978729875479,27.67873163422587,25.668044259510623,25.484780901615352,25.224183517903555,28.979942620208362,32.86365480706735,29.043133511891142,26.08225870310764,26.185493112917754,26.96352077190761
2143,26.649717444430223,25.291594926133882,27.852280975649364,27.681166148440127,25.67098695440501,25.485456235241372,25.226987945922986,28.98148968613185,32.860066984710386,29.045309781694186,26.085087241311726,26.18833380768791,26.9662466521184
2144,26.652297894309356,25.294498668249332,27.85477465254388,27.683600662654385,25.673929649299453,25.486131568867393,25.22979237394236,28.98303675205534,32.85647916235337,29.04748605149723,26.08791577951581,26.191174502458182,26.968972532329246
2145,26.654878344188546,25.29740241036484,27.857268329438398,27.686035176868643,25.67687234419384,25.486806902493356,25.232596801961847,28.98458381797883,32.852891339996404,29.049662321300275,26.090744317719896,26.194015197228453,26.971698412540036
2146,26.65745879406768,25.300306152480346,27.859762006332915,27.6884696910829,25.679815039088282,25.487482236119376,25.23540122998122,28.98613088390232,32.8493035176395,29.05183859110332,26.09357285592398,26.196855891998666,26.974424292750825
2147,26.660039243946812,25.303209894595796,27.86225568322743,27.690904205297215,25.68275773398267,25.488157569745397,25.238205658000652,28.98767794982581,32.845715695282536,29.054014860906364,26.096401394128065,26.19969658676888,26.97715017296167
2148,26.662619693826002,25.306113636711302,27.864749360122005,27.693338719511473,25.685700428877112,25.48883290337136,25.241010086020083,28.98922501574924,32.84212787292557,29.056191130709408,26.099229932332207,26.20253728153915,26.97987605317246
2149,26.665200143705135,25.30901737882681,27.86724303701652,27.69577323372573,25.688643123771556,25.48950823699738,25.243814514039514,28.99077208167273,32.838540050568554,29.05836740051251,26.102058470536292,26.205377976309364,26.98260193338325
2150,26.66778059358427,25.31192112094226,27.86973671391104,27.698207747939932,25.691585818665942,25.4901835706234,25.246618942058888,28.99231914759622,32.83495222821159,29.060543670315553,26.10488700874032,26.208218671079635,26.98532781359404
2151,26.6703610434634,25.314824863057765,27.872230390805555,27.70064226215419,25.69452851356033,25.490858904249365,25.24942337007832,28.99386621351971,32.83136440585463,29.062719940118598,26.107715546944405,26.21105936584985,26.988053693804886
2152,26.67294149334259,25.317728605173272,27.874724067700072,27.703076776368448,25.697471208454772,25.491534237875385,25.25222779809775,28.9954132794432,32.827776583497666,29.064896209921642,26.11054408514849,26.213900060620063,26.990779574015676
2153,26.675521943221725,25.320632347288722,27.877217744594645,27.705511290582763,25.70041390334916,25.492209571501405,25.25503222611718,28.996960345366688,32.82418876114076,29.067072479724686,26.11337262335263,26.216740755390333,26.993505454226465
2154,26.678102393100858,25.32353608940423,27.879711421489162,27.70794580479702,25.7033565982436,25.492884905127426,25.257836654136554,28.99850741129012,32.82060093878374,29.069248749527787,26.116201161556717,26.219581450160604,26.996231334437255
2155,26.680682842980048,25.326439831519735,27.88220509838368,27.71038031901128,25.706299293137988,25.49356023875339,25.26064108215604,29.00005447721361,32.81701311642678,29.07142501933083,26.1190296997608,26.22242214493076,26.998957214648044
2156,26.68326329285918,25.329343573635185,27.884698775278196,27.712814833225536,25.70924198803243,25.494235572379353,25.263445510175416,29.0016015431371,32.813425294069816,29.073601289133876,26.121858237964886,26.22526283970103,27.00168309485889
2157,26.685843742738314,25.332247315750692,27.887192452172712,27.715249347439794,25.712184682926818,25.49491090600543,25.266249938194846,29.003148609060588,32.809837471712854,29.07577755893692,26.12468677616897,26.228103534471302,27.00440897506968
2158,26.688424192617504,25.3351510578662,27.88968612906723,27.71768386165411,25.715127377821204,25.495586239631393,25.269054366214277,29.004695674984077,32.80624964935589,29.077953828739965,26.127515314373056,26.230944229241516,27.00713485528047
2159,26.691004642496637,25.33805479998165,27.892179805961803,27.720118375868367,25.718070072715648,25.496261573257414,25.271858794233708,29.006242740907567,32.80266182699893,29.08013009854301,26.13034385257714,26.23378492401173,27.00986073549126
2160,26.69358509237577,25.340958542097155,27.89467348285632,27.722552890082625,25.721012767610034,25.496936906883434,25.274663222253082,29.007789806831,32.799074004641966,29.082306368346053,26.133172390781226,26.236625618782,27.012586615702048
2161,26.69616554225496,25.343862284212662,27.897167159750836,27.724987404296883,25.723955462504478,25.497612240509397,25.277467650272513,29.00933687275449,32.795486182285,29.084482638149098,26.13600092898531,26.239466313552214,27.015312495912895
2162,26.698745992134093,25.346766026328112,27.899660836645353,27.72742191851114,25.726898157398864,25.498287574135418,25.280272078291944,29.010883938677978,32.79189835992804,29.086658907952142,26.138829467189396,26.242307008322484,27.018038376123684
2163,26.701326442013226,25.34966976844362,27.90215451353987,27.7298564327254,25.72984085229325,25.49896290776138,25.283076506311318,29.01243100460141,32.78831053757108,29.088835177755243,26.14165800539348,26.245147703092698,27.020764256334473
2164,26.70390689189236,25.352573510559125,27.904648190434443,27.732290946939656,25.732783547187694,25.49963824138746,25.28588093433075,29.0139780705249,32.784722715214116,29.091011447558287,26.144486543597566,26.247988397862912,27.02349013654532
2165,26.70648734177155,25.355477252674575,27.90714186732896,27.734725461153914,25.735726242082137,25.500313575013422,25.28868536235018,29.015525136448446,32.78113489285715,29.09318771736133,26.14731508180165,26.250829092633182,27.02621601675611
2166,26.709067791650682,25.358380994790082,27.909635544223477,27.737159975368172,25.738668936976524,25.500988908639385,25.29148979036961,29.017072202371878,32.77754707050019,29.095363987164376,26.150143620005792,26.253669787403396,27.0289418969669
2167,26.711648241529815,25.36128473690559,27.912129221117993,27.73959448958243,25.741611631870967,25.501664242265406,25.29429421838904,29.018619268295367,32.77395924814323,29.097540256967477,26.152972158209877,26.25651048217361,27.031667777177688
2168,26.714228691409005,25.36418847902104,27.91462289801251,27.742029003796688,25.744554326765353,25.502339575891426,25.29709864640847,29.020166334218857,32.770371425786266,29.099716526770464,26.155800696413905,26.25935117694388,27.034393657388534
2169,26.716809141288138,25.367092221136545,27.917116574907084,27.744463518011003,25.747497021659797,25.503014909517447,25.299903074427846,29.021713400142346,32.7667836034293,29.10189279657351,26.15862923461799,26.262191871714094,27.037119537599324
2170,26.71938959116727,25.36999596325205,27.919610251801544,27.74689803222526,25.750439716554183,25.50369024314341,25.302707502447277,29.02326046606578,32.76319578107234,29.104069066376553,26.161457772822075,26.265032566484365,27.039845417810113
2171,26.72197004104646,25.3728997053675,27.922103928696117,27.74933254643952,25.753382411448626,25.50436557676943,25.305511930466707,29.024807531989268,32.75960795871538,29.106245336179597,26.164286311026217,26.26787326125458,27.042571298020903
2172,26.724550490925594,25.37580344748301,27.924597605590634,27.751767060653776,25.756325106343013,25.50504091039545,25.308316358486138,29.026354597912814,32.756020136358416,29.1084216059827,26.167114849230302,26.27071395602485,27.045297178231692
2173,26.727130940804727,25.378707189598515,27.92709128248515,27.754201574868034,25.759267801237456,25.505716244021414,25.311120786505512,29.027901663836246,32.75243231400145,29.110597875785743,26.169943387434387,26.273554650795063,27.04802305844254
2174,26.729711390683917,25.38161093171402,27.929584959379724,27.75663608908235,25.762210496131843,25.506391577647435,25.313925214525,29.029448729759736,32.74884449164449,29.112774145588787,26.17277192563847,26.276395345565334,27.050748938653328
2175,26.732291840562993,25.38451467382947,27.932078636274184,27.759070603296607,25.76515319102623,25.507066911273455,25.316729642544374,29.030995795683225,32.74525666928747,29.11495041539183,26.175600463842557,26.279236040335547,27.053474818864117
2176,26.734872290442183,25.38741841594498,27.934572313168758,27.761505117510865,25.768095885920673,25.50774224489942,25.319534070563805,29.032542861606657,32.74166884693051,29.117126685194876,26.17842900204664,26.28207673510576,27.056200699074907
2177,26.737452740321316,25.390322158060485,27.937065990063275,27.763939631725123,25.77103858081506,25.50841757852544,25.322338498583235,29.034089927530147,32.7380810245736,29.119302954997977,26.181257540250726,26.28491742987603,27.058926579285696
2178,26.74003319020045,25.393225900175935,27.93955966695779,27.76637414593938,25.773981275709502,25.50909291215146,25.325142926602666,29.035636993453636,32.73449320221664,29.12147922480102,26.18408607845481,26.287758124646246,27.061652459496543
2179,26.74261364007964,25.39612964229144,27.942053343852365,27.76880866015364,25.77692397060389,25.50976824577748,25.32794735462204,29.037184059377125,32.73090537985968,29.123655494604066,26.186914616658896,26.29059881941646,27.064378339707332
2180,26.745194089958773,25.39903338440695,27.944547020746825,27.771243174367896,25.779866665498332,25.510443579403443,25.33075178264147,29.038731125300615,32.72731755750266,29.12583176440711,26.18974315486298,26.29343951418673,27.06710421991818
2181,26.747774539837906,25.401937126522398,27.9470406976414,27.773677688582154,25.78280936039272,25.511118913029406,25.333556210660902,29.040278191224104,32.723729735145696,29.128008034210154,26.192571693067066,26.296280208956944,27.069830100128968
2182,26.750354989717096,25.404840868637905,27.949534374535915,27.776112202796412,25.785752055287105,25.511794246655484,25.336360638680276,29.041825257147536,32.72014191278873,29.1301843040132,26.19540023127115,26.299120903727214,27.072555980339757
2183,26.75293543959623,25.40774461075341,27.952028051430432,27.77854671701067,25.78869475018155,25.512469580281447,25.339165066699707,29.043372323071026,32.71655409043177,29.132360573816243,26.198228769475236,26.301961598497428,27.075281860550547
2184,26.75551588947536,25.41064835286886,27.954521728325005,27.780981231224928,25.79163744507599,25.513144913907468,25.341969494719137,29.044919388994515,32.712966268074865,29.134536843619287,26.20105730767932,26.30480229326764,27.078007740761393
2185,26.75809633935455,25.413552094984368,27.957015405219465,27.783415745439243,25.79458013997038,25.51382024753343,25.344773922738568,29.046466454918004,32.709378445717846,29.13671311342233,26.203885845883462,26.307642988037912,27.080733620972183
2186,26.760676789233685,25.416455837099875,27.95950908211404,27.7858502596535,25.79752283486482,25.51449558115945,25.347578350757942,29.048013520841494,32.70579062336088,29.138889383225433,26.20671438408749,26.310483682808183,27.083459501182972
2187,26.763257239112818,25.419359579215325,27.962002759008556,27.78828477386776,25.800465529759208,25.51517091478547,25.35038277877743,29.049560586764983,32.70220280100392,29.141065653028477,26.209542922291575,26.31332437757834,27.08618538139376
